dataset/raw/nvie/004/visible/anger/right/with_glasses/004_00_v_r[000981)15-51-59].BMP;angry
dataset/raw/nvie/004/visible/disgust/front/without_glasses/004_00_v_r[(003011)10-50-44].BMP;disgust
dataset/raw/nvie/004/visible/disgust/front/with_glasses/004_00_v_r[(001530)16-01-43].BMP;disgust
dataset/raw/nvie/004/visible/disgust/left/without_glasses/004_00_v_r[(003019)10-50-53].BMP;disgust
dataset/raw/nvie/004/visible/disgust/left/with_glasses/004_00_v_r[(001554)16-02-18].BMP;disgust
dataset/raw/nvie/004/visible/disgust/right/without_glasses/004_00_v_r[(003088)10-51-57].BMP;disgust
dataset/raw/nvie/004/visible/disgust/right/with_glasses/004_00_v_r[(001603)16-02-56].BMP;disgust
dataset/raw/nvie/004/visible/fear/front/without_glasses/004_00_v_r[002866)10-48-50].BMP;fear
dataset/raw/nvie/004/visible/fear/front/with_glasses/004_00_v_r[001339)15-58-10].BMP;fear
dataset/raw/nvie/004/visible/fear/left/without_glasses/004_00_v_r[002871)10-48-59].BMP;fear
dataset/raw/nvie/004/visible/fear/left/with_glasses/004_00_v_r[001358)15-58-30].BMP;fear
dataset/raw/nvie/004/visible/fear/right/without_glasses/004_00_v_r[002929)10-50-09].BMP;fear
dataset/raw/nvie/004/visible/fear/right/with_glasses/004_00_v_r[001424)15-59-04].BMP;fear
dataset/raw/nvie/004/visible/happiness/front/without_glasses/004_00_v_r[002289)10-35-20].BMP;happy
dataset/raw/nvie/004/visible/happiness/front/with_glasses/004_00_v_r[000654)15-43-02].BMP;happy
dataset/raw/nvie/004/visible/happiness/left/without_glasses/004_00_v_r[002311)10-35-45].BMP;happy
dataset/raw/nvie/004/visible/happiness/left/with_glasses/004_00_v_r[000691)15-41-27].BMP;happy
dataset/raw/nvie/004/visible/happiness/right/without_glasses/004_00_v_r[002375)10-36-58].BMP;happy
dataset/raw/nvie/004/visible/happiness/right/with_glasses/004_00_v_r[000694)15-45-20].BMP;happy
dataset/raw/nvie/004/visible/neutral/with/004_00_v_r[(002280)15-46-46].BMP;neutral
dataset/raw/nvie/004/visible/neutral/without/004_00_v_r[(001040)15-37-29].BMP;neutral
dataset/raw/nvie/004/visible/sadness/front/without_glasses/004_00_v_r[(002654)10-47-17].BMP;sad
dataset/raw/nvie/004/visible/sadness/front/with_glasses/004_00_v_r[(001080)15-54-41].BMP;sad
dataset/raw/nvie/004/visible/sadness/left/without_glasses/004_00_v_r[(002681)10-47-55].BMP;sad
dataset/raw/nvie/004/visible/sadness/left/with_glasses/004_00_v_r[(001122)15-55-14].BMP;sad
dataset/raw/nvie/004/visible/sadness/right/without_glasses/004_00_v_r[(002747)10-48-32].BMP;sad
dataset/raw/nvie/004/visible/sadness/right/with_glasses/004_00_v_r[(001185)15-55-41].BMP;sad
dataset/raw/nvie/004/visible/surprise/front/without_glasses/004_00_v_r[003191)10-52-06].BMP;surprise
dataset/raw/nvie/004/visible/surprise/front/with_glasses/004_00_v_r[001723)16-05-15].BMP;surprise
dataset/raw/nvie/004/visible/surprise/left/without_glasses/004_00_v_r[003198)10-52-13].BMP;surprise
dataset/raw/nvie/004/visible/surprise/left/with_glasses/004_00_v_r[001736)16-05-48].BMP;surprise
dataset/raw/nvie/004/visible/surprise/right/without_glasses/004_00_v_r[003251)10-53-56].BMP;surprise
dataset/raw/nvie/004/visible/surprise/right/with_glasses/004_00_v_r[001823)16-06-29].BMP;surprise
dataset/raw/nvie/007/visible/anger/front/without_glasses/007_00_v_r[002334)21-24-53].BMP;angry
dataset/raw/nvie/007/visible/anger/front/with_glasses/007_00_v_r[000804)21-09-32].BMP;angry
dataset/raw/nvie/007/visible/anger/left/without_glasses/007_00_v_r[002344)21-25-18].BMP;angry
dataset/raw/nvie/007/visible/anger/left/with_glasses/007_00_v_r[000808)21-09-45].BMP;angry
dataset/raw/nvie/007/visible/anger/right/without_glasses/007_00_v_r[002394)21-26-23].BMP;angry
dataset/raw/nvie/007/visible/anger/right/with_glasses/007_00_v_r[000883)21-10-47].BMP;angry
dataset/raw/nvie/007/visible/disgust/front/with_glasses/007_00_v_r[(002802)21-30-39].BMP;disgust
dataset/raw/nvie/007/visible/disgust/left/with_glasses/007_00_v_r[(002814)21-30-51].BMP;disgust
dataset/raw/nvie/007/visible/disgust/right/with_glasses/007_00_v_r[(002881)21-31-29].BMP;disgust
dataset/raw/nvie/007/visible/fear/front/without_glasses/007_00_v_r[002642)21-28-20].BMP;fear
dataset/raw/nvie/007/visible/fear/front/with_glasses/007_00_v_r[001132)21-14-58].BMP;fear
dataset/raw/nvie/007/visible/fear/left/without_glasses/007_00_v_r[002674)21-28-35].BMP;fear
dataset/raw/nvie/007/visible/fear/left/with_glasses/007_00_v_r[001162)21-15-13].BMP;fear
dataset/raw/nvie/007/visible/fear/right/without_glasses/007_00_v_r[002722)21-29-19].BMP;fear
dataset/raw/nvie/007/visible/fear/right/with_glasses/007_00_v_r[001208)21-15-35].BMP;fear
dataset/raw/nvie/007/visible/happiness/front/without_glasses/007_00_v_r[002169)21-22-36].BMP;happy
dataset/raw/nvie/007/visible/happiness/front/with_glasses/007_00_v_r[000484)21-06-56].BMP;happy
dataset/raw/nvie/007/visible/happiness/left/without_glasses/007_00_v_r[002195)21-22-54].BMP;happy
dataset/raw/nvie/007/visible/happiness/left/with_glasses/007_00_v_r[000554)21-08-23].BMP;happy
dataset/raw/nvie/007/visible/happiness/right/without_glasses/007_00_v_r[002229)21-24-16].BMP;happy
dataset/raw/nvie/007/visible/happiness/right/with_glasses/007_00_v_r[000670)21-09-06].BMP;happy
dataset/raw/nvie/007/visible/neutral/with/007_00_v_r[(002956)15-56-11].BMP;neutral
dataset/raw/nvie/007/visible/neutral/without/007_00_v_r[(000438)15-51-20].BMP;neutral
dataset/raw/nvie/007/visible/sadness/front/without_glasses/007_00_v_r[(002494)21-27-03].BMP;sad
dataset/raw/nvie/007/visible/sadness/front/with_glasses/007_00_v_r[(000971)21-13-00].BMP;sad
dataset/raw/nvie/007/visible/sadness/left/without_glasses/007_00_v_r[(002502)21-27-13].BMP;sad
dataset/raw/nvie/007/visible/sadness/left/with_glasses/007_00_v_r[(000997)21-13-12].BMP;sad
dataset/raw/nvie/007/visible/sadness/right/without_glasses/007_00_v_r[(002556)21-27-40].BMP;sad
dataset/raw/nvie/007/visible/sadness/right/with_glasses/007_00_v_r[(001045)21-13-33].BMP;sad
dataset/raw/nvie/007/visible/surprise/front/without_glasses/007_00_v_r[002968)21-32-59].BMP;surprise
dataset/raw/nvie/007/visible/surprise/front/with_glasses/007_00_v_r[001488)21-16-35].BMP;surprise
dataset/raw/nvie/007/visible/surprise/left/without_glasses/007_00_v_r[002984)21-33-09].BMP;surprise
dataset/raw/nvie/007/visible/surprise/left/with_glasses/007_00_v_r[001506)21-19-35].BMP;surprise
dataset/raw/nvie/007/visible/surprise/right/without_glasses/007_00_v_r[003018)21-33-24].BMP;surprise
dataset/raw/nvie/007/visible/surprise/right/with_glasses/007_00_v_r[001525)21-20-31].BMP;surprise
dataset/raw/nvie/008/visible/anger/front/without_glasses/008_00_v_r[002651)10-46-23].BMP;angry
dataset/raw/nvie/008/visible/anger/front/with_glasses/008_00_v_r[001185)20-39-59].BMP;angry
dataset/raw/nvie/008/visible/anger/left/without_glasses/008_00_v_r[002679)10-46-46].BMP;angry
dataset/raw/nvie/008/visible/anger/left/with_glasses/008_00_v_r[001207)20-48-38].BMP;angry
dataset/raw/nvie/008/visible/anger/right/without_glasses/008_00_v_r[002740)10-47-26].BMP;angry
dataset/raw/nvie/008/visible/anger/right/with_glasses/008_00_v_r[001257)20-48-55].BMP;angry
dataset/raw/nvie/008/visible/disgust/front/without_glasses/008_00_v_r[(003212)11-13-19].BMP;disgust
dataset/raw/nvie/008/visible/disgust/front/with_glasses/008_00_v_r[(001685)21-31-59].BMP;disgust
dataset/raw/nvie/008/visible/disgust/left/without_glasses/008_00_v_r[(003224)11-13-26].BMP;disgust
dataset/raw/nvie/008/visible/disgust/left/with_glasses/008_00_v_r[(001696)21-38-26].BMP;disgust
dataset/raw/nvie/008/visible/disgust/right/without_glasses/008_00_v_r[(003278)11-14-03].BMP;disgust
dataset/raw/nvie/008/visible/disgust/right/with_glasses/008_00_v_r[(001736)21-38-41].BMP;disgust
dataset/raw/nvie/008/visible/fear/front/without_glasses/008_00_v_r[002969)10-55-47].BMP;fear
dataset/raw/nvie/008/visible/fear/front/with_glasses/008_00_v_r[001538)21-15-29].BMP;fear
dataset/raw/nvie/008/visible/fear/left/without_glasses/008_00_v_r[002981)10-55-53].BMP;fear
dataset/raw/nvie/008/visible/fear/left/with_glasses/008_00_v_r[001560)21-16-03].BMP;fear
dataset/raw/nvie/008/visible/fear/right/without_glasses/008_00_v_r[003013)10-56-21].BMP;fear
dataset/raw/nvie/008/visible/fear/right/with_glasses/008_00_v_r[001594)21-30-39].BMP;fear
dataset/raw/nvie/008/visible/happiness/front/without_glasses/008_00_v_r[002542)10-29-37].BMP;happy
dataset/raw/nvie/008/visible/happiness/front/with_glasses/008_00_v_r[000522)20-24-03].BMP;happy
dataset/raw/nvie/008/visible/happiness/left/without_glasses/008_00_v_r[002546)10-30-14].BMP;happy
dataset/raw/nvie/008/visible/happiness/left/with_glasses/008_00_v_r[000544)20-25-34].BMP;happy
dataset/raw/nvie/008/visible/happiness/right/without_glasses/008_00_v_r[002574)10-30-24].BMP;happy
dataset/raw/nvie/008/visible/happiness/right/with_glasses/008_00_v_r[000591)20-25-52].BMP;happy
dataset/raw/nvie/008/visible/neutral/with/008_00_v_r[(000414)16-09-19].BMP;neutral
dataset/raw/nvie/008/visible/neutral/without/008_00_v_r[(002775)16-06-14].BMP;neutral
dataset/raw/nvie/008/visible/sadness/front/without_glasses/008_00_v_r[(002828)10-49-14].BMP;sad
dataset/raw/nvie/008/visible/sadness/front/with_glasses/008_00_v_r[(001372)21-06-12].BMP;sad
dataset/raw/nvie/008/visible/sadness/left/without_glasses/008_00_v_r[(002839)10-50-41].BMP;sad
dataset/raw/nvie/008/visible/sadness/left/with_glasses/008_00_v_r[(001389)21-12-33].BMP;sad
dataset/raw/nvie/008/visible/sadness/right/without_glasses/008_00_v_r[(002876)10-50-56].BMP;sad
dataset/raw/nvie/008/visible/sadness/right/with_glasses/008_00_v_r[(001446)21-13-07].BMP;sad
dataset/raw/nvie/008/visible/surprise/front/without_glasses/008_00_v_r[003332)11-15-40].BMP;surprise
dataset/raw/nvie/008/visible/surprise/front/with_glasses/008_00_v_r[001819)21-49-59].BMP;surprise
dataset/raw/nvie/008/visible/surprise/left/without_glasses/008_00_v_r[003346)11-15-46].BMP;surprise
dataset/raw/nvie/008/visible/surprise/left/with_glasses/008_00_v_r[001839)21-50-14].BMP;surprise
dataset/raw/nvie/008/visible/surprise/right/without_glasses/008_00_v_r[003388)11-17-38].BMP;surprise
dataset/raw/nvie/008/visible/surprise/right/with_glasses/008_00_v_r[001866)21-50-49].BMP;surprise
dataset/raw/nvie/012/visible/anger/front/without_glasses/012_00_v_r[002732)15-42-12].BMP;angry
dataset/raw/nvie/012/visible/anger/front/with_glasses/012_00_v_r[001615)15-21-12].BMP;angry
dataset/raw/nvie/012/visible/anger/left/without_glasses/012_00_v_r[002748)15-42-24].BMP;angry
dataset/raw/nvie/012/visible/anger/left/with_glasses/012_00_v_r[001660)15-21-56].BMP;angry
dataset/raw/nvie/012/visible/anger/right/without_glasses/012_00_v_r[002828)15-43-53].BMP;angry
dataset/raw/nvie/012/visible/anger/right/with_glasses/012_00_v_r[001666)15-22-10].BMP;angry
dataset/raw/nvie/012/visible/disgust/front/without_glasses/012_00_v_r[(003187)15-47-58].BMP;disgust
dataset/raw/nvie/012/visible/disgust/front/with_glasses/012_00_v_r[(002028)15-34-14].BMP;disgust
dataset/raw/nvie/012/visible/disgust/left/without_glasses/012_00_v_r[(003235)15-48-24].BMP;disgust
dataset/raw/nvie/012/visible/disgust/left/with_glasses/012_00_v_r[(002041)15-34-47].BMP;disgust
dataset/raw/nvie/012/visible/disgust/right/without_glasses/012_00_v_r[(003280)15-49-54].BMP;disgust
dataset/raw/nvie/012/visible/disgust/right/with_glasses/012_00_v_r[(002055)15-35-55].BMP;disgust
dataset/raw/nvie/012/visible/fear/front/without_glasses/012_00_v_r[003068)15-45-34].BMP;fear
dataset/raw/nvie/012/visible/fear/front/with_glasses/012_00_v_r[001940)15-26-32].BMP;fear
dataset/raw/nvie/012/visible/fear/left/without_glasses/012_00_v_r[003115)15-46-04].BMP;fear
dataset/raw/nvie/012/visible/fear/left/with_glasses/012_00_v_r[001946)15-26-43].BMP;fear
dataset/raw/nvie/012/visible/fear/right/without_glasses/012_00_v_r[003121)15-46-17].BMP;fear
dataset/raw/nvie/012/visible/fear/right/with_glasses/012_00_v_r[001977)15-27-05].BMP;fear
dataset/raw/nvie/012/visible/happiness/front/without_glasses/012_00_v_r[002584)15-38-40].BMP;happy
dataset/raw/nvie/012/visible/happiness/front/with_glasses/012_00_v_r[001406)15-19-47].BMP;happy
dataset/raw/nvie/012/visible/happiness/left/without_glasses/012_00_v_r[002631)15-41-05].BMP;happy
dataset/raw/nvie/012/visible/happiness/left/with_glasses/012_00_v_r[001426)15-20-03].BMP;happy
dataset/raw/nvie/012/visible/happiness/right/without_glasses/012_00_v_r[002671)15-41-28].BMP;happy
dataset/raw/nvie/012/visible/happiness/right/with_glasses/012_00_v_r[001442)15-20-16].BMP;happy
dataset/raw/nvie/012/visible/sadness/front/without_glasses/012_00_v_r[(002881)15-44-25].BMP;sad
dataset/raw/nvie/012/visible/sadness/front/with_glasses/012_00_v_r[(001799)15-23-20].BMP;sad
dataset/raw/nvie/012/visible/sadness/left/without_glasses/012_00_v_r[(002923)15-44-48].BMP;sad
dataset/raw/nvie/012/visible/sadness/left/with_glasses/012_00_v_r[(001806)15-23-29].BMP;sad
dataset/raw/nvie/012/visible/sadness/right/without_glasses/012_00_v_r[(002926)15-44-57].BMP;sad
dataset/raw/nvie/012/visible/sadness/right/with_glasses/012_00_v_r[(001880)15-24-43].BMP;sad
dataset/raw/nvie/012/visible/surprise/front/without_glasses/012_00_v_r[003327)15-51-04].BMP;surprise
dataset/raw/nvie/012/visible/surprise/front/with_glasses/012_00_v_r[002320)15-37-44].BMP;surprise
dataset/raw/nvie/012/visible/surprise/left/without_glasses/012_00_v_r[003400)15-51-54].BMP;surprise
dataset/raw/nvie/012/visible/surprise/left/with_glasses/012_00_v_r[002323)15-37-55].BMP;surprise
dataset/raw/nvie/012/visible/surprise/right/without_glasses/012_00_v_r[003460)15-52-33].BMP;surprise
dataset/raw/nvie/012/visible/surprise/right/with_glasses/012_00_v_r[002327)15-38-05].BMP;surprise
dataset/raw/nvie/013/visible/anger/front/with_glasses/013_00_v_r[000729)20-35-24].BMP;angry
dataset/raw/nvie/013/visible/anger/left/with_glasses/013_00_v_r[000741)20-35-29].BMP;angry
dataset/raw/nvie/013/visible/anger/right/with_glasses/013_00_v_r[000782)20-35-39].BMP;angry
dataset/raw/nvie/013/visible/fear/front/with_glasses/013_00_v_r[001041)20-16-04].BMP;fear
dataset/raw/nvie/013/visible/fear/left/with_glasses/013_00_v_r[001069)20-16-26].BMP;fear
dataset/raw/nvie/013/visible/fear/right/with_glasses/013_00_v_r[001115)20-16-40].BMP;fear
dataset/raw/nvie/013/visible/happiness/front/with_glasses/013_00_v_r[000435)20-06-58].BMP;happy
dataset/raw/nvie/013/visible/happiness/left/with_glasses/013_00_v_r[000477)20-10-36].BMP;happy
dataset/raw/nvie/013/visible/happiness/right/with_glasses/013_00_v_r[000625)20-11-23].BMP;happy
dataset/raw/nvie/013/visible/sadness/front/with_glasses/013_00_v_r[(000886)20-13-54].BMP;sad
dataset/raw/nvie/013/visible/sadness/left/with_glasses/013_00_v_r[(000893)20-13-41].BMP;sad
dataset/raw/nvie/013/visible/sadness/right/with_glasses/013_00_v_r[(000950)20-14-59].BMP;sad
dataset/raw/nvie/015/visible/anger/front/without_glasses/015_00_v_r_f.BMP;angry
dataset/raw/nvie/015/visible/anger/front/with_glasses/015_00_v_r[001846)21-08-49].BMP;angry
dataset/raw/nvie/015/visible/anger/left/without_glasses/015_00_v_r_l.BMP;angry
dataset/raw/nvie/015/visible/anger/left/with_glasses/015_00_v_r[001866)21-09-45].BMP;angry
dataset/raw/nvie/015/visible/anger/right/without_glasses/015_00_v_r_r.BMP;angry
dataset/raw/nvie/015/visible/anger/right/with_glasses/015_00_v_r[001914)21-13-37].BMP;angry
dataset/raw/nvie/015/visible/disgust/front/without_glasses/015_00_v_r_f.BMP;disgust
dataset/raw/nvie/015/visible/disgust/front/with_glasses/015_00_v_r[(002281)19-18-49].BMP;disgust
dataset/raw/nvie/015/visible/disgust/left/without_glasses/015_00_v_r_l.BMP;disgust
dataset/raw/nvie/015/visible/disgust/left/with_glasses/015_00_v_r[(002312)19-19-09].BMP;disgust
dataset/raw/nvie/015/visible/disgust/right/without_glasses/015_00_v_r_r.BMP;disgust
dataset/raw/nvie/015/visible/disgust/right/with_glasses/015_00_v_r[(002341)19-20-18].BMP;disgust
dataset/raw/nvie/015/visible/fear/front/without_glasses/015_00_v_r_f.BMP;fear
dataset/raw/nvie/015/visible/fear/front/with_glasses/015_00_v_r[002148)19-13-50].BMP;fear
dataset/raw/nvie/015/visible/fear/left/without_glasses/015_00_v_r_l.BMP;fear
dataset/raw/nvie/015/visible/fear/left/with_glasses/015_00_v_r[002166)19-14-27].BMP;fear
dataset/raw/nvie/015/visible/fear/right/without_glasses/015_00_v_r_r.BMP;fear
dataset/raw/nvie/015/visible/fear/right/with_glasses/015_00_v_r[002197)19-16-29].BMP;fear
dataset/raw/nvie/015/visible/happiness/front/without_glasses/015_00_v_r_f].BMP;happy
dataset/raw/nvie/015/visible/happiness/front/with_glasses/015_00_v_r[001727)20-58-45].BMP;happy
dataset/raw/nvie/015/visible/happiness/left/without_glasses/015_00_v_r_l.BMP;happy
dataset/raw/nvie/015/visible/happiness/left/with_glasses/015_00_v_r[001741)21-01-58].BMP;happy
dataset/raw/nvie/015/visible/happiness/right/without_glasses/015_00_v_r_r.BMP;happy
dataset/raw/nvie/015/visible/happiness/right/with_glasses/015_00_v_r[001783)21-02-17].BMP;happy
dataset/raw/nvie/015/visible/neutral/with/015_00_v_r[(001687)16-30-36].BMP;neutral
dataset/raw/nvie/015/visible/neutral/without/015_00_v_r[(000143)16-28-22].BMP;neutral
dataset/raw/nvie/015/visible/sadness/front/without_glasses/015_00_v_r_f.BMP;sad
dataset/raw/nvie/015/visible/sadness/front/with_glasses/015_00_v_r[(001980)19-10-28].BMP;sad
dataset/raw/nvie/015/visible/sadness/left/without_glasses/015_00_v_r_l.BMP;sad
dataset/raw/nvie/015/visible/sadness/left/with_glasses/015_00_v_r[(002040)19-11-10].BMP;sad
dataset/raw/nvie/015/visible/sadness/right/without_glasses/015_00_v_r_r.BMP;sad
dataset/raw/nvie/015/visible/sadness/right/with_glasses/015_00_v_r[(002071)19-11-31].BMP;sad
dataset/raw/nvie/015/visible/surprise/front/without_glasses/015_00_v_r_f.BMP;surprise
dataset/raw/nvie/015/visible/surprise/front/with_glasses/015_00_v_r[002391)19-22-27].BMP;surprise
dataset/raw/nvie/015/visible/surprise/left/without_glasses/015_00_v_r_l.BMP;surprise
dataset/raw/nvie/015/visible/surprise/left/with_glasses/015_00_v_r[002401)19-22-46].BMP;surprise
dataset/raw/nvie/015/visible/surprise/right/without_glasses/015_00_v_r_r.BMP;surprise
dataset/raw/nvie/015/visible/surprise/right/with_glasses/015_00_v_r[002440)19-24-16].BMP;surprise
dataset/raw/nvie/020/visible/anger/front/without_glasses/VR_MOVIE[046663)13-28-19].BMP;angry
dataset/raw/nvie/020/visible/anger/front/with_glasses/VR_MOVIE[045631)13-18-05].BMP;angry
dataset/raw/nvie/020/visible/anger/left/without_glasses/VR_MOVIE[046692)13-28-27].BMP;angry
dataset/raw/nvie/020/visible/anger/left/with_glasses/VR_MOVIE[045650)13-18-12].BMP;angry
dataset/raw/nvie/020/visible/anger/right/without_glasses/VR_MOVIE[046734)13-28-36].BMP;angry
dataset/raw/nvie/020/visible/anger/right/with_glasses/VR_MOVIE[045695)13-18-23].BMP;angry
dataset/raw/nvie/020/visible/disgust/front/without_glasses/VR_MOVIE[(047096)13-32-25].BMP;disgust
dataset/raw/nvie/020/visible/disgust/front/with_glasses/VR_MOVIE[(046108)13-20-43].BMP;disgust
dataset/raw/nvie/020/visible/disgust/left/without_glasses/VR_MOVIE[(047101)13-32-30].BMP;disgust
dataset/raw/nvie/020/visible/disgust/left/with_glasses/VR_MOVIE[(046132)13-20-51].BMP;disgust
dataset/raw/nvie/020/visible/disgust/right/without_glasses/VR_MOVIE[(047145)13-32-51].BMP;disgust
dataset/raw/nvie/020/visible/disgust/right/with_glasses/VR_MOVIE[(046167)13-21-02].BMP;disgust
dataset/raw/nvie/020/visible/fear/front/without_glasses/VR_MOVIE[046974)13-31-40].BMP;fear
dataset/raw/nvie/020/visible/fear/front/with_glasses/VR_MOVIE[045964)13-19-57].BMP;fear
dataset/raw/nvie/020/visible/fear/left/without_glasses/VR_MOVIE[046994)13-31-48].BMP;fear
dataset/raw/nvie/020/visible/fear/left/with_glasses/VR_MOVIE[045968)13-20-03].BMP;fear
dataset/raw/nvie/020/visible/fear/right/without_glasses/VR_MOVIE[047026)13-31-57].BMP;fear
dataset/raw/nvie/020/visible/fear/right/with_glasses/VR_MOVIE[046023)13-20-20].BMP;fear
dataset/raw/nvie/020/visible/happiness/front/without_glasses/VR_MOVIE[046544)13-23-16].BMP;happy
dataset/raw/nvie/020/visible/happiness/front/with_glasses/VR_MOVIE[045478)13-16-29].BMP;happy
dataset/raw/nvie/020/visible/happiness/left/without_glasses/VR_MOVIE[046556)13-24-27].BMP;happy
dataset/raw/nvie/020/visible/happiness/left/with_glasses/VR_MOVIE[045487)13-17-05].BMP;happy
dataset/raw/nvie/020/visible/happiness/right/without_glasses/VR_MOVIE[046610)13-25-19].BMP;happy
dataset/raw/nvie/020/visible/happiness/right/with_glasses/VR_MOVIE[045535)13-17-20].BMP;happy
dataset/raw/nvie/020/visible/neutral/with/VR_MOVIE[(045442)15-19-07].BMP;neutral
dataset/raw/nvie/020/visible/neutral/without/VR_MOVIE[(047054)15-09-19].BMP;neutral
dataset/raw/nvie/020/visible/sadness/front/without_glasses/VR_MOVIE[(046801)13-30-30].BMP;sad
dataset/raw/nvie/020/visible/sadness/front/with_glasses/VR_MOVIE[(045795)13-18-51].BMP;sad
dataset/raw/nvie/020/visible/sadness/left/without_glasses/VR_MOVIE[(046823)13-30-39].BMP;sad
dataset/raw/nvie/020/visible/sadness/left/with_glasses/VR_MOVIE[(045811)13-19-09].BMP;sad
dataset/raw/nvie/020/visible/sadness/right/without_glasses/VR_MOVIE[(046891)13-31-00].BMP;sad
dataset/raw/nvie/020/visible/sadness/right/with_glasses/VR_MOVIE[(045869)13-19-25].BMP;sad
dataset/raw/nvie/020/visible/surprise/front/without_glasses/VR_MOVIE[047213)13-33-58].BMP;surprise
dataset/raw/nvie/020/visible/surprise/front/with_glasses/VR_MOVIE[046290)13-22-05].BMP;surprise
dataset/raw/nvie/020/visible/surprise/left/without_glasses/VR_MOVIE[047223)13-34-05].BMP;surprise
